event_id,config_id,file,warning_t,confirmation_t,warning_to_confirm_age,source,best_idx,current_idx,collection_size,acc_current_on_warning,acc_best_on_warning,acc_new_on_warning,buffer_len,reuse_looked_better,acc_best_minus_new,gt_match,nearest_drift_start,confirmation_delay,prewarn_slope,prewarn_peak,prewarn_mean,n_leader_swaps,fresh_ever_led,final_leader_origin,duel_final_margin,duel_segment_len,reuse_survived,snapshot_matched_duel
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::70999::73399,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,70999,73399,2400,ecpf_detector_dual_seqdrift2,35,39,7,0.7538525614327364,0.9708454810495627,0.9404414827155352,2401,1,0.030403998334027516,TP,73316,83,,,,1,1,fresh,6,250,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::73699::77199,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,73699,77199,3500,ecpf_detector_dual_seqdrift2,33,40,8,0.8771779491573836,0.9551556698086261,0.9574407312196516,3501,0,-0.0022850614110254686,FP,73316,3883,,,,2,1,reused,9,450,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::77699::77799,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,77699,77799,100,ecpf_detector_dual_seqdrift2,16,41,8,0.9405940594059405,0.9405940594059405,0.9306930693069307,101,1,0.009900990099009799,FP,81533,-3734,0.000187054676366846,0.4,0.115,1,1,fresh,4,250,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::78099::78799,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,78099,78799,700,ecpf_detector_dual_seqdrift2,33,42,9,0.9372325249643366,0.9671897289586305,0.9415121255349501,701,1,0.025677603423680417,FP,81533,-2734,,,,0,0,reused,14,450,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::79299::81599,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,79299,81599,2300,ecpf_detector_dual_seqdrift2,33,43,9,0.9282920469361148,0.96045197740113,0.9348109517601043,2301,1,0.02564102564102566,TP,81533,66,0.0002526063151578689,0.4,0.132,2,1,reused,6,150,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::81799::82599,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,81799,82599,800,ecpf_detector_dual_seqdrift2,35,44,8,0.7278401997503121,0.9800249687890137,0.9538077403245943,801,1,0.02621722846441943,FP,81533,1066,,,,0,0,reused,14,450,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::83099::83799,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,83099,83799,700,ecpf_detector_dual_seqdrift2,35,45,8,0.7146932952924394,0.9800285306704708,0.9543509272467903,701,1,0.02567760342368053,FP,81533,2266,0.0004198604965124275,0.4,0.131,0,0,reused,18,450,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::84299::85399,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,84299,85399,1100,ecpf_detector_dual_seqdrift2,35,46,8,0.7438692098092643,0.9763851044504995,0.9663941871026339,1101,1,0.009990917347865613,FP,81533,3866,9.240231005781879e-05,0.4,0.156,0,0,reused,21,350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::85799::88799,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,85799,88799,3000,ecpf_detector_dual_seqdrift2,35,47,8,0.7430856381206264,0.9783405531489503,0.9706764411862713,3001,1,0.007664111962679021,FP,81533,7266,-7.200720071981508e-05,0.4,0.17199999999999996,2,1,reused,5,250,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::89099::90399,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,89099,90399,1300,ecpf_detector_dual_seqdrift2,35,48,8,0.7309761721752498,0.9715603382013835,0.9661798616448886,1301,1,0.005380476556494984,FP,81533,8866,,,,0,0,reused,13,450,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::90899::90999,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,90899,90999,100,ecpf_detector_dual_seqdrift2,35,49,7,0.7227722772277227,0.9801980198019802,0.9405940594059405,101,1,0.03960396039603964,FP,81533,9466,0.0002344558613965769,0.4,0.161,0,0,reused,23,450,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::91499::92999,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,91499,92999,1500,ecpf_detector_dual_seqdrift2,35,50,7,0.7468354430379747,0.9746835443037974,0.9726848767488341,1501,1,0.0019986675549633626,FP,81533,11466,0.00011835295882398835,0.4,0.157,2,1,reused,6,250,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g05.csv::93299::96999,uq_vote_seqdrift2,recurring_sud_sea100k_g05.csv,93299,96999,3700,ecpf_detector_dual_seqdrift2,50,51,7,0.9775736287489868,0.9775736287489868,0.9810861929208322,3701,0,-0.0035125641718454226,FP,81533,15466,,,,1,1,fresh,3,350,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::1199::3999,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,1199,3999,2800,ecpf_detector_dual_seqdrift2,0,1,2,0.9657265262406284,0.9657265262406284,0.9671545876472688,2801,0,-0.001428061406640424,FP,12981,-8982,0.0001625486787969465,0.4,0.15282392026578073,1,1,fresh,2,150,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::4199::4799,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,4199,4799,600,ecpf_detector_dual_seqdrift2,1,2,2,0.9650582362728786,0.9650582362728786,0.9550748752079867,601,1,0.009983361064891838,FP,12981,-8182,,,,4,1,reused,4,450,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::5299::7799,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,5299,7799,2500,ecpf_detector_dual_seqdrift2,1,3,2,0.9536185525789684,0.9536185525789684,0.9380247900839664,2501,1,0.015593762495001995,FP,12981,-5182,0.000245256131403281,0.4,0.147,0,0,reused,2,350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::8199::11999,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,8199,11999,3800,ecpf_detector_dual_seqdrift2,1,4,2,0.9515916863983163,0.9515916863983163,0.9663246514075243,3801,0,-0.014732965009208066,FP,12981,-982,-0.0003840384038403772,0.4,0.18799999999999994,0,0,reused,5,150,1,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::12199::13199,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,12199,13199,1000,ecpf_detector_dual_seqdrift2,1,5,2,0.9310689310689311,0.9310689310689311,0.9040959040959041,1001,1,0.026973026973026948,TP,12981,218,,,,1,1,fresh,11,250,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::13499::15599,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,13499,15599,2100,ecpf_detector_dual_seqdrift2,5,6,3,0.9357448833888624,0.9357448833888624,0.9333650642551166,2101,1,0.002379819133745853,FP,12981,2618,,,,2,1,reused,7,750,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::16399::22199,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,16399,22199,5800,ecpf_detector_dual_seqdrift2,6,7,4,0.9606964316497155,0.9606964316497155,0.9569039820720565,5801,1,0.0037924495776590073,TP,22149,50,0.00023313018415436514,0.4,0.13953488372093023,0,0,reused,13,350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::22599::23399,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,22599,23399,800,ecpf_detector_dual_seqdrift2,1,8,4,0.951310861423221,0.951310861423221,0.9463171036204744,801,1,0.004993757802746579,FP,22149,1250,-4.8004800480016083e-05,0.4,0.17199999999999996,0,0,reused,28,1150,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::24599::25999,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,24599,25999,1400,ecpf_detector_dual_seqdrift2,1,9,4,0.9543183440399714,0.9543183440399714,0.9586009992862241,1401,0,-0.004282655246252709,FP,28309,-2310,0.0001403709489340107,0.4,0.14950166112956811,2,1,reused,3,650,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::26699::27999,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,26699,27999,1300,ecpf_detector_dual_seqdrift2,1,10,4,0.9607993850883936,0.9607993850883936,0.95695618754804,1301,1,0.00384319754035356,FP,28309,-310,0.00010648830608786656,0.4,0.1388704318936877,1,1,fresh,42,1350,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::29399::32799,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,29399,32799,3400,ecpf_detector_dual_seqdrift2,6,11,4,0.8247574242869744,0.9556012937371361,0.9150249926492208,3401,1,0.04057630108791532,FP,28309,4490,0.00013869881850784956,0.4,0.12292358803986708,0,0,reused,15,450,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::33299::41199,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,33299,41199,7900,ecpf_detector_dual_seqdrift2,11,12,4,0.9687381344133654,0.9687381344133654,0.9608910264523478,7901,1,0.007847107961017619,FP,41433,-234,-4.6951173779278854e-05,0.4,0.13499999999999998,0,0,reused,17,550,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::41799::42399,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,41799,42399,600,ecpf_detector_dual_seqdrift2,1,13,4,0.9517470881863561,0.9517470881863561,0.9584026622296173,601,0,-0.006655574043261225,FP,41433,966,5.826731408126836e-05,0.4,0.12733333333333333,0,0,reused,11,950,1,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::43399::44999,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,43399,44999,1600,ecpf_detector_dual_seqdrift2,1,14,4,0.9650218613366646,0.9650218613366646,0.9687695190505934,1601,0,-0.0037476577139288203,FP,41433,3566,0.00017715781830982417,0.4,0.16411960132890363,2,1,reused,5,450,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::45499::45999,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,45499,45999,500,ecpf_detector_dual_seqdrift2,1,15,4,0.9421157684630739,0.9421157684630739,0.9261477045908184,501,1,0.015968063872255467,FP,41433,4566,0.0001896047401185302,0.4,0.16599999999999998,0,0,reused,7,250,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::46299::47199,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,46299,47199,900,ecpf_detector_dual_seqdrift2,1,16,4,0.9633740288568258,0.9633740288568258,0.9711431742508324,901,0,-0.007769145394006638,FP,41433,5766,,,,1,1,fresh,1,250,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::47499::48199,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,47499,48199,700,ecpf_detector_dual_seqdrift2,16,17,5,0.9572039942938659,0.9572039942938659,0.9557774607703281,701,1,0.0014265335235378318,FP,41433,6766,,,,0,0,reused,1,250,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::48499::49799,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,48499,49799,1300,ecpf_detector_dual_seqdrift2,1,18,5,0.95695618754804,0.95695618754804,0.9654112221368178,1301,0,-0.008455034588777832,FP,57090,-7291,,,,0,0,reused,6,350,1,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::50199::51599,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,50199,51599,1400,ecpf_detector_dual_seqdrift2,16,19,5,0.9578872234118487,0.9678800856531049,0.9685938615274804,1401,0,-0.0007137758743754885,FP,57090,-5491,-0.0001224122412240356,0.4,0.15199999999999997,1,1,fresh,3,250,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::51899::52599,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,51899,52599,700,ecpf_detector_dual_seqdrift2,16,20,5,0.9557774607703281,0.9728958630527818,0.9757489300998573,701,0,-0.0028530670470755526,FP,57090,-4491,,,,4,1,reused,2,450,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::53099::54199,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,53099,54199,1100,ecpf_detector_dual_seqdrift2,16,21,5,0.9554950045413261,0.9591280653950953,0.9618528610354223,1101,0,-0.0027247956403270157,FP,57090,-2891,0.00016725418135447227,0.4,0.15699999999999997,0,0,reused,1,250,1,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::54499::57199,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,54499,57199,2700,ecpf_detector_dual_seqdrift2,16,22,5,0.9500185116623473,0.9626064420584969,0.9618659755646057,2701,1,0.0007404664938911454,TP,57090,109,,,,0,0,reused,28,1350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::58599::61599,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,58599,61599,3000,ecpf_detector_dual_seqdrift2,11,23,5,0.8210596467844052,0.971676107964012,0.9696767744085305,3001,1,0.0019993335554815417,FP,57090,4509,2.992233394205204e-05,0.4,0.12425249169435214,0,0,reused,2,350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::61999::61999,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,61999,61999,0,ecpf_detector_dual_seqdrift2,1,24,5,1.0,1.0,1.0,1,1,0.0,FP,57090,4909,-0.0007956795679563951,0.4,0.146,7,1,fresh,1,350,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::62399::66199,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,62399,66199,3800,ecpf_detector_dual_seqdrift2,11,25,6,0.9213364903972638,0.9657984740857669,0.9381741646935017,3801,1,0.027624309392265234,FP,69851,-3652,-0.0002676267626764006,0.4,0.154,0,0,reused,6,350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::66599::66799,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,66599,66799,200,ecpf_detector_dual_seqdrift2,11,26,7,0.9203980099502488,0.9651741293532339,0.9502487562189055,201,1,0.014925373134328401,FP,69851,-3052,0.0005052505250524691,0.4,0.154,0,0,reused,17,350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::67199::67799,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,67199,67799,600,ecpf_detector_dual_seqdrift2,11,27,7,0.7970049916805324,0.9700499168053245,0.8968386023294509,601,1,0.07321131447587359,FP,69851,-2052,0.00014161416141557232,0.4,0.13199999999999998,0,0,reused,25,550,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::68399::69999,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,68399,69999,1600,ecpf_detector_dual_seqdrift2,11,28,7,0.8363522798251093,0.957526545908807,0.9450343535290443,1601,1,0.012492192379762734,TP,69851,148,8.6800964455157e-05,0.4,0.11533333333333332,1,1,fresh,6,150,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::70199::72599,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,70199,72599,2400,ecpf_detector_dual_seqdrift2,16,29,8,0.8912952936276551,0.9633486047480216,0.9729279466888796,2401,0,-0.009579341940857966,FP,69851,2748,,,,1,1,fresh,7,250,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::72899::78999,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,72899,78999,6100,ecpf_detector_dual_seqdrift2,16,30,8,0.9504999180462219,0.9618095394197672,0.965579413210949,6101,0,-0.003769873791181766,TP,78803,196,,,,2,1,reused,21,450,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::79499::79799,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,79499,79799,300,ecpf_detector_dual_seqdrift2,11,31,8,0.893687707641196,0.9568106312292359,0.9102990033222591,301,1,0.04651162790697683,FP,78803,996,0.0002004050101252151,0.4,0.152,0,0,reused,17,150,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::79999::80199,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,79999,80199,200,ecpf_detector_dual_seqdrift2,31,32,7,0.945273631840796,0.945273631840796,0.9502487562189055,201,0,-0.00497512437810943,FP,78803,1396,,,,4,1,reused,1,198,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::80399::83599,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,80399,83599,3200,ecpf_detector_dual_seqdrift2,31,33,8,0.9262730396751016,0.9578256794751641,0.9034676663542643,3201,1,0.05435801312089972,FP,78803,4796,,,,2,1,reused,1,150,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::83799::85999,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,83799,85999,2200,ecpf_detector_dual_seqdrift2,31,34,8,0.8346206269877329,0.9586551567469332,0.9600181735574739,2201,0,-0.0013630168105406293,FP,78803,7196,,,,1,1,fresh,4,450,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::86499::89799,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,86499,89799,3300,ecpf_detector_dual_seqdrift2,31,35,9,0.9378976067858225,0.9530445319600122,0.9624356255680097,3301,0,-0.009391093607997503,FP,95798,-5999,0.00016710417760433432,0.4,0.12599999999999997,1,1,fresh,11,350,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::90199::93799,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,90199,93799,3600,ecpf_detector_dual_seqdrift2,31,36,9,0.8203276867536795,0.9558455984448764,0.9555678978061649,3601,1,0.00027770063871146444,FP,95798,-1999,0.0007200720072011494,0.4,0.15199999999999997,2,1,reused,1,350,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::94199::94599,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,94199,94599,400,ecpf_detector_dual_seqdrift2,34,37,9,0.8079800498753117,0.9650872817955112,0.9251870324189526,401,1,0.03990024937655856,FP,95798,-1199,-0.00025082508250764317,0.4,0.12599999999999997,0,0,reused,20,350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g06.csv::94999::95999,uq_vote_seqdrift2,recurring_sud_sea100k_g06.csv,94999,95999,1000,ecpf_detector_dual_seqdrift2,31,38,9,0.9200799200799201,0.935064935064935,0.8871128871128872,1001,1,0.04795204795204788,TP,95798,201,-2.520252025200672e-05,0.4,0.13,1,1,fresh,28,450,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::999::5399,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,999,5399,4400,ecpf_detector_dual_seqdrift2,0,1,2,0.9681890479436491,0.9681890479436491,0.948648034537605,4401,1,0.019541013406044083,TP,5095,304,2.120965435303952e-05,0.4,0.1495016611295681,4,1,reused,4,750,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::6199::12999,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,6199,12999,6800,ecpf_detector_dual_seqdrift2,0,2,2,0.9248639905896192,0.9248639905896192,0.9501543890604323,6801,0,-0.025290398470813047,FP,14736,-1737,-1.0912851202391654e-05,0.4,0.13754152823920265,1,1,fresh,8,650,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::13699::14599,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,13699,14599,900,ecpf_detector_dual_seqdrift2,2,3,3,0.9445061043285239,0.9445061043285239,0.9445061043285239,901,1,0.0,FP,14736,-137,0.00010015181184133183,0.4,0.11362126245847175,3,1,fresh,10,450,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::15099::15199,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,15099,15199,100,ecpf_detector_dual_seqdrift2,0,4,4,0.900990099009901,0.9603960396039604,0.8712871287128713,101,1,0.08910891089108908,FP,14736,463,0.00016890422260556118,0.4,0.122,2,1,reused,21,250,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::15499::17799,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,15499,17799,2300,ecpf_detector_dual_seqdrift2,4,5,4,0.959148196436332,0.959148196436332,0.9621903520208605,2301,0,-0.003042155584528472,FP,14736,3063,,,,2,1,reused,1,250,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::18099::25599,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,18099,25599,7500,ecpf_detector_dual_seqdrift2,4,6,4,0.8725503266231169,0.9573390214638048,0.9626716437808293,7501,0,-0.005332622317024471,TP,25506,93,,,,0,0,reused,7,650,1,0
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::26299::29199,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,26299,29199,2900,ecpf_detector_dual_seqdrift2,6,7,5,0.9527749052051017,0.9527749052051017,0.9351947604274388,2901,1,0.0175801447776629,FP,25506,3693,0.00023805856856834502,0.4,0.1255813953488372,2,1,reused,4,1050,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::30299::32599,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,30299,32599,2300,ecpf_detector_dual_seqdrift2,6,8,5,0.943502824858757,0.9613211647109953,0.9656671012603216,2301,0,-0.004345936549326357,FP,25506,7093,0.0001655409121911483,0.4,0.13023255813953488,1,1,fresh,8,550,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::33199::35399,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,33199,35399,2200,ecpf_detector_dual_seqdrift2,8,9,5,0.9709223080417991,0.9709223080417991,0.9359382099045889,2201,1,0.03498409813721026,FP,44797,-9398,7.36897076634235e-05,0.4,0.12266666666666666,2,1,reused,8,550,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::35999::37199,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,35999,37199,1200,ecpf_detector_dual_seqdrift2,8,10,4,0.9467110741049126,0.9725228975853455,0.9400499583680266,1201,1,0.032472939217318864,FP,44797,-7598,0.00019413549039431233,0.4,0.12666666666666668,0,0,reused,7,250,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::37499::41199,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,37499,41199,3700,ecpf_detector_dual_seqdrift2,8,11,4,0.9365036476627938,0.9643339637935693,0.9427181842745204,3701,1,0.021615779519048917,FP,44797,-3598,,,,0,0,reused,10,350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::41599::43199,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,41599,43199,1600,ecpf_detector_dual_seqdrift2,8,12,4,0.9412866958151156,0.9687695190505934,0.9425359150530919,1601,1,0.02623360399750152,FP,44797,-1598,-0.00010441044104404654,0.4,0.154,0,0,reused,7,350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::43599::44999,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,43599,44999,1400,ecpf_detector_dual_seqdrift2,8,13,4,0.9300499643112062,0.9557458957887224,0.961456102783726,1401,0,-0.005710206995003575,TP,44797,202,0.0005772577257726799,0.4,0.13,1,1,fresh,21,350,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::45399::48399,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,45399,48399,3000,ecpf_detector_dual_seqdrift2,4,14,4,0.9220259913362212,0.9576807730756415,0.9753415528157281,3001,0,-0.01766077974008662,FP,50607,-2208,0.0003900390039004725,0.4,0.17399999999999996,1,1,fresh,10,550,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::48999::50799,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,48999,50799,1800,ecpf_detector_dual_seqdrift2,14,15,5,0.974458634092171,0.974458634092171,0.9516935036091061,1801,1,0.022765130483064944,TP,50607,192,0.0001260458449538179,0.4,0.13866666666666666,1,1,fresh,20,650,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::51499::54799,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,51499,54799,3300,ecpf_detector_dual_seqdrift2,8,16,5,0.9306270827022115,0.9639503180854286,0.9454710693729172,3301,1,0.018479248712511387,FP,50607,4192,6.380497678816846e-05,0.4,0.12358803986710962,0,0,reused,13,450,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::55299::55399,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,55299,55399,100,ecpf_detector_dual_seqdrift2,8,17,5,0.9207920792079208,0.9504950495049505,0.8415841584158416,101,1,0.1089108910891089,FP,59907,-4508,0.00025230630765764013,0.4,0.14,0,0,reused,12,150,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::55599::56599,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,55599,56599,1000,ecpf_detector_dual_seqdrift2,8,18,4,0.9230769230769231,0.97002997002997,0.945054945054945,1001,1,0.024975024975025018,FP,59907,-3308,,,,0,0,reused,5,450,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::57099::58199,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,57099,58199,1100,ecpf_detector_dual_seqdrift2,8,19,4,0.927338782924614,0.9600363306085377,0.9582198001816531,1101,1,0.0018165304268845661,FP,59907,-1708,0.0002766069151729044,0.4,0.12999999999999998,0,0,reused,1,250,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::58499::58999,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,58499,58999,500,ecpf_detector_dual_seqdrift2,8,20,4,0.9161676646706587,0.9600798403193613,0.8922155688622755,501,1,0.06786427145708585,FP,59907,-908,,,,2,1,reused,8,250,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::59299::60199,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,59299,60199,900,ecpf_detector_dual_seqdrift2,8,21,4,0.9156492785793563,0.9544950055493896,0.9345172031076582,901,1,0.019977802441731418,TP,59907,292,,,,1,1,fresh,2,350,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::60599::61799,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,60599,61799,1200,ecpf_detector_dual_seqdrift2,14,22,5,0.929225645295587,0.9758534554537885,0.9358867610324729,1201,1,0.03996669442131562,FP,59907,1892,-0.00032643264326397836,0.4,0.136,0,0,reused,8,350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::62199::63399,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,62199,63399,1200,ecpf_detector_dual_seqdrift2,14,23,5,0.9608659450457951,0.9675270607826811,0.951706910907577,1201,1,0.01582014987510416,FP,59907,3492,0.000618061806180553,0.4,0.162,2,1,reused,16,850,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::64299::64599,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,64299,64599,300,ecpf_detector_dual_seqdrift2,23,24,5,0.9568106312292359,0.9568106312292359,0.9269102990033222,301,1,0.029900332225913706,FP,59907,4692,-4.8843809817147795e-05,0.4,0.160797342192691,0,0,reused,12,350,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g07.csv::64999::65399,uq_vote_seqdrift2,recurring_sud_sea100k_g07.csv,64999,65399,400,ecpf_detector_dual_seqdrift2,23,25,5,0.9501246882793017,0.9576059850374065,0.8802992518703242,401,1,0.07730673316708225,FP,59907,5492,0.00013681368136805413,0.4,0.148,2,1,reused,42,1950,0,0
